id	language	institutionID	datasetID	basisOfRecord	occurrenceID	occurrenceRemarks	recordedBy	year	month	habitat	continent	waterBody	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	locationAccordingTo	decimalLatitude	decimalLongitude	geodeticDatum	identifiedBy	scientificName	kingdom	phylum	class	order	family	genus
CoEB-UR-REMA-ABC-2018-00175	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00175	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Kamiranzovu swamp	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148115	-2.48521	WGS84	Dr Eberhard Fischer	Impatiens keilii	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens
CoEB-UR-REMA-ABC-2018-00176	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00176	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Kamiranzovu swamp	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148115	-2.48521	WGS84	Dr Eberhard Fischer	Impatiens mildbraedii	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens
CoEB-UR-REMA-ABC-2018-00177	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00177	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Uwinka between Pindura and Bweyeye	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148209	-2.486046	WGS84	Dr Eberhard Fischer	Memecylon walikalense	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Melastomataceae	Memecylon
CoEB-UR-REMA-ABC-2018-00178	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00178	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Kamiranzovu and Uwinka	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148209	-2.486046	WGS84	Dr Eberhard Fischer	Monanthotaxis orophila	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Monanthotaxis
CoEB-UR-REMA-ABC-2018-00179	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00179	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Kamiranzovu	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148209	-2.486046	WGS84	Dr Eberhard Fischer	Monanthotaxis orophila	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Monanthotaxis
CoEB-UR-REMA-ABC-2018-00180	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00180	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Uwinka	Africa	Akanyaru River	Southern Province	Nyamagabe	Kitabi	Shaba	Gakoko	2069m		29.446	-2.5836	WGS84	Dr Eberhard Fischer	Monanthotaxis orophila	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Monanthotaxis
CoEB-UR-REMA-ABC-2018-00181	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00181	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	western slop	Africa		Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1943m		29.112676	-2.473509	WGS84	Dr Eberhard Fischer	Octomeron montanum	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Octomeron
CoEB-UR-REMA-ABC-2018-00182	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00182	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Kamiranzovu swamp	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148115	-2.48521	WGS84	Dr Eberhard Fischer	Oxyanthus troupinii	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Oxyanthus
CoEB-UR-REMA-ABC-2018-00183	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00183	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Kamiranzovu swamp	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148115	-2.48521	WGS84	Dr Eberhard Fischer	Peddiea rapaneoides	Plantae	Tracheophyta	Magnoliopsida	Malvales	Thymelaeaceae	Peddiea
CoEB-UR-REMA-ABC-2018-00184	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00184	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Kamiranzovu swamp	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148115	-2.48521	WGS84	Dr Eberhard Fischer	Polystachya aconitiflora	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Polystachya
CoEB-UR-REMA-ABC-2018-00185	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00185	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Kamiranzovu swamp	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148115	-2.48521	WGS84	Dr Eberhard Fischer	Polystachya dewanckeliana	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Polystachya
CoEB-UR-REMA-ABC-2018-00186	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00186	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Kamiranzovu swamp	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148115	-2.48521	WGS84	Dr Eberhard Fischer	Polystachya fallax	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Polystachya
CoEB-UR-REMA-ABC-2018-00187	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00187	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Gisakura	Africa		Southern Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1945m		29.0867	-2.4514	WGS84	Dr Eberhard Fischer	Polystachya fallax	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Polystachya
CoEB-UR-REMA-ABC-2018-00188	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00188	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Uwinka	Africa	Akanyaru River	Southern Province	Nyamagabe	Kitabi	Shaba	Gakoko	2069m		29.446	-2.5836	WGS84	Dr Eberhard Fischer	Polystachya fallax	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Polystachya
CoEB-UR-REMA-ABC-2018-00189	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00189	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Pindura	Africa	Bururi River	Western Province	Nyamasheke	Rangiro	Banda	Nkamba	2425m		29.2203	-2.4731	WGS84	Dr Eberhard Fischer	Polystachya hastata	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Polystachya
CoEB-UR-REMA-ABC-2018-00190	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00190	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Kamiranzovu swamp	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148115	-2.48521	WGS84	Dr Eberhard Fischer	Polystachya leucorhoda	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Polystachya
CoEB-UR-REMA-ABC-2018-00191	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00191	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Gisakura	Africa		Southern Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1945m		29.0867	-2.4514	WGS84	Dr Eberhard Fischer	Polystachya leucorhoda	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Polystachya
CoEB-UR-REMA-ABC-2018-00192	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00192	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Uwinka	Africa	Akanyaru River	Southern Province	Nyamagabe	Kitabi	Shaba	Gakoko	2069m		29.446	-2.5836	WGS84	Dr Eberhard Fischer	Polystachya leucorhoda	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Polystachya
CoEB-UR-REMA-ABC-2018-00193	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00193	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Pindura	Africa	Bururi River	Western Province	Nyamasheke	Rangiro	Banda	Nkamba	2425m		29.2203	-2.4731	WGS84	Dr Eberhard Fischer	Polystachya leucorhoda	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Polystachya
CoEB-UR-REMA-ABC-2018-00194	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00194	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Kamiranzovu swamp	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148115	-2.48521	WGS84	Dr Eberhard Fischer	Polystachya pachychila	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Polystachya
CoEB-UR-REMA-ABC-2018-00195	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00195	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Gisakura	Africa		Southern Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1945m		29.0867	-2.4514	WGS84	Dr Eberhard Fischer	Polystachya pachychila	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Polystachya
CoEB-UR-REMA-ABC-2018-00196	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00196	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Uwinka	Africa	Akanyaru River	Southern Province	Nyamagabe	Kitabi	Shaba	Gakoko	2069m		29.446	-2.5836	WGS84	Dr Eberhard Fischer	Polystachya pachychila	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Polystachya
CoEB-UR-REMA-ABC-2018-00197	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00197	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Pindura	Africa	Bururi River	Western Province	Nyamasheke	Rangiro	Banda	Nkamba	2425m		29.2203	-2.4731	WGS84	Dr Eberhard Fischer	Polystachya poikilantha	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Polystachya
CoEB-UR-REMA-ABC-2018-00198	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00198	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Kamiranzovu swamp	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148115	-2.48521	WGS84	Dr Eberhard Fischer	Polystachya tridentata	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Polystachya
CoEB-UR-REMA-ABC-2018-00199	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00199	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Gisakura	Africa		Southern Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1945m		29.0867	-2.4514	WGS84	Dr Eberhard Fischer	Polystachya tridentata	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Polystachya
CoEB-UR-REMA-ABC-2018-00200	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00200	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Kamiranzovu swamp	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148115	-2.48521	WGS84	Dr Eberhard Fischer	Polystachya troupiniana	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Polystachya
CoEB-UR-REMA-ABC-2018-00201	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00201	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Kamiranzovu swamp	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148115	-2.48521	WGS84	Dr Eberhard Fischer	Polystachya virginea	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Polystachya
CoEB-UR-REMA-ABC-2018-00202	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00202	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Gisakura	Africa		Southern Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1945m		29.0867	-2.4514	WGS84	Dr Eberhard Fischer	Polystachya virginea	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Polystachya
CoEB-UR-REMA-ABC-2018-00203	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00203	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Uwinka	Africa	Akanyaru River	Southern Province	Nyamagabe	Kitabi	Shaba	Gakoko	2069m		29.446	-2.5836	WGS84	Dr Eberhard Fischer	Polystachya virginea	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Polystachya
CoEB-UR-REMA-ABC-2018-00204	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00204	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Kamiranzovu swamp	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148115	-2.48521	WGS84	Dr Eberhard Fischer	Polystachya vulcanica	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Polystachya
