id	basisOfRecord	occurrenceID	recordedBy	year	month	day	verbatimLocality	decimalLatitude	decimalLongitude	geodeticDatum	scientificName	kingdom	family	genus	specificEpithet	vernacularName
NBDB_BID_2018_MA_0099	HumanObservation	NBDB_BID_2018_MA_0099	Uganda Forest Department	1994	10	17	Budongo Forest Reserve	1.9712	31.7199	EPSG:4326	Crocidura planiceps	Mammals	SORICIDAE	Crocidura	planiceps	Lado Musk Shrew
NBDB_BID_2018_MA_0100	HumanObservation	NBDB_BID_2018_MA_0100	Uganda Forest Department	1993	10	1	Budongo Forest Reserve	1.8857	31.7217	EPSG:4326	Crocidura planiceps	Mammals	SORICIDAE	Crocidura	planiceps	Lado Musk Shrew
NBDB_BID_2018_MA_0101	HumanObservation	NBDB_BID_2018_MA_0101	Uganda Forest Department	1994	2	17	Rwenzori Mountains National Park	0.2461	29.9786	EPSG:4326	Crocidura planiceps	Mammals	SORICIDAE	Crocidura	planiceps	Lado Musk Shrew
NBDB_BID_2018_MA_0102	HumanObservation	NBDB_BID_2018_MA_0102	Uganda Forest Department	1993	4	6	Semliki Forest National Park	0.8499	30.1613	EPSG:4326	Crocidura selina	Mammals	SORICIDAE	Crocidura	selina	Ugandan Forest Musk Shrew
NBDB_BID_2018_MA_0103	HumanObservation	NBDB_BID_2018_MA_0103	Uganda Forest Department	1993	7	8	Kagombe Forest Reserve	0.8688	30.7327	EPSG:4326	Crocidura selina	Mammals	SORICIDAE	Crocidura	selina	Ugandan Forest Musk Shrew
NBDB_BID_2018_MA_0104	HumanObservation	NBDB_BID_2018_MA_0104	Uganda Forest Department	1993	4	7	Semliki Forest National Park	0.8499	30.1613	EPSG:4326	Crocidura selina	Mammals	SORICIDAE	Crocidura	selina	Ugandan Forest Musk Shrew
NBDB_BID_2018_MA_0105	HumanObservation	NBDB_BID_2018_MA_0105	Uganda Forest Department	1993	4	8	Semliki Forest National Park	0.8499	30.1622	EPSG:4326	Crocidura selina	Mammals	SORICIDAE	Crocidura	selina	Ugandan Forest Musk Shrew
NBDB_BID_2018_MA_0106	HumanObservation	NBDB_BID_2018_MA_0106	Uganda Forest Department	1994	7	22	Bugoma Forest Reserve	1.2936	31.0783	EPSG:4326	Crocidura selina	Mammals	SORICIDAE	Crocidura	selina	Ugandan Forest Musk Shrew
NBDB_BID_2018_MA_0107	HumanObservation	NBDB_BID_2018_MA_0107	Uganda Forest Department	1993	4	5	Semliki Forest National Park	0.813	30.092	EPSG:4326	Crocidura selina	Mammals	SORICIDAE	Crocidura	selina	Ugandan Forest Musk Shrew
NBDB_BID_2018_MA_0108	HumanObservation	NBDB_BID_2018_MA_0108	Uganda Forest Department	1993	4	8	Semliki Forest National Park	0.8445	30.164	EPSG:4326	Crocidura tarella	Mammals	SORICIDAE	Crocidura	tarella	Ugandan Musk Shrew
NBDB_BID_2018_MA_0109	HumanObservation	NBDB_BID_2018_MA_0109	Uganda Forest Department	1993	2	17	Semliki Forest National Park	0.8355	30.092	EPSG:4326	Crocidura tarella	Mammals	SORICIDAE	Crocidura	tarella	Ugandan Musk Shrew
NBDB_BID_2018_MA_0110	HumanObservation	NBDB_BID_2018_MA_0110	Uganda Forest Department	1993	4	15	Matiri Forest Reserve	0.5674	30.7939	EPSG:4326	Crocidura tarella	Mammals	SORICIDAE	Crocidura	tarella	Ugandan Musk Shrew
NBDB_BID_2018_MA_0111	HumanObservation	NBDB_BID_2018_MA_0111	Uganda Forest Department	1994	10	29	Kalinzu-Maramagambo Forest Reserve	-0.4621	30.0515	EPSG:4326	Crocidura turba	Mammals	SORICIDAE	Crocidura	turba	Southern Woodland Musk Shrew
NBDB_BID_2018_MA_0112	HumanObservation	NBDB_BID_2018_MA_0112	Uganda Forest Department	1993	9	9	Kasyoha-Kitomi Forest Reserve	-0.2587	30.1613	EPSG:4326	Crocidura turba	Mammals	SORICIDAE	Crocidura	turba	Southern Woodland Musk Shrew
NBDB_BID_2018_MA_0113	HumanObservation	NBDB_BID_2018_MA_0113	Uganda Forest Department	1993	10	6	Kasyoha-Kitomi Forest Reserve	-0.2749	30.2891	EPSG:4326	Crocidura turba	Mammals	SORICIDAE	Crocidura	turba	Southern Woodland Musk Shrew
NBDB_BID_2018_MA_0114	HumanObservation	NBDB_BID_2018_MA_0114	Uganda Forest Department	1993	10	7	Kasyoha-Kitomi Forest Reserve	-0.2785	30.2873	EPSG:4326	Crocidura turba	Mammals	SORICIDAE	Crocidura	turba	Southern Woodland Musk Shrew
NBDB_BID_2018_MA_0115	HumanObservation	NBDB_BID_2018_MA_0115	Uganda Forest Department	1994	2	16	Rwenzori Mountains National Park	0.2479	29.9777	EPSG:4326	Crocidura turba	Mammals	SORICIDAE	Crocidura	turba	Southern Woodland Musk Shrew
NBDB_BID_2018_MA_0116	HumanObservation	NBDB_BID_2018_MA_0116	Uganda Forest Department	1993	9	9	Kasyoha-Kitomi Forest Reserve	-0.2587	30.1613	EPSG:4326	Crocidura turba	Mammals	SORICIDAE	Crocidura	turba	Southern Woodland Musk Shrew
NBDB_BID_2018_MA_0117	HumanObservation	NBDB_BID_2018_MA_0117	Uganda Forest Department	1994	10	15	Budongo Forest Reserve	1.9712	31.7199	EPSG:4326	Crocidura turba	Mammals	SORICIDAE	Crocidura	turba	Southern Woodland Musk Shrew
NBDB_BID_2018_MA_0118	HumanObservation	NBDB_BID_2018_MA_0118	Uganda Forest Department	1993	10	1	Kasyoha-Kitomi Forest Reserve	-0.3811	30.2117	EPSG:4326	Crocidura turba	Mammals	SORICIDAE	Crocidura	turba	Southern Woodland Musk Shrew
NBDB_BID_2018_MA_0119	HumanObservation	NBDB_BID_2018_MA_0119	Uganda Forest Department	1993	9	30	Kasyoha-Kitomi Forest Reserve	-0.4036	30.2126	EPSG:4326	Crocidura turba	Mammals	SORICIDAE	Crocidura	turba	Southern Woodland Musk Shrew
NBDB_BID_2018_MA_0120	HumanObservation	NBDB_BID_2018_MA_0120	Uganda Forest Department	1994	3	14	Kasyoha-Kitomi Forest Reserve	-0.1669	30.2702	EPSG:4326	Crocidura turba	Mammals	SORICIDAE	Crocidura	turba	Southern Woodland Musk Shrew
NBDB_BID_2018_MA_0121	HumanObservation	NBDB_BID_2018_MA_0121	Uganda Forest Department	1994	10	30	Kalinzu-Maramagambo Forest Reserve	-0.4603	30.0497	EPSG:4326	Crocidura turba	Mammals	SORICIDAE	Crocidura	turba	Southern Woodland Musk Shrew
NBDB_BID_2018_MA_0122	HumanObservation	NBDB_BID_2018_MA_0122	Uganda Forest Department	1993	11	17	Kalinzu-Maramagambo Forest Reserve	-0.3982	30.0407	EPSG:4326	Crocidura turba	Mammals	SORICIDAE	Crocidura	turba	Southern Woodland Musk Shrew
NBDB_BID_2018_MA_0123	HumanObservation	NBDB_BID_2018_MA_0123	Uganda Forest Department	1993	11	27	Kalinzu-Maramagambo Forest Reserve	-0.3361	30.0848	EPSG:4326	Crocidura turba	Mammals	SORICIDAE	Crocidura	turba	Southern Woodland Musk Shrew
NBDB_BID_2018_MA_0124	HumanObservation	NBDB_BID_2018_MA_0124	Uganda Forest Department	1994	3	10	Kasyoha-Kitomi Forest Reserve	-0.2713	30.1577	EPSG:4326	Crocidura turba	Mammals	SORICIDAE	Crocidura	turba	Southern Woodland Musk Shrew
NBDB_BID_2018_MA_0125	HumanObservation	NBDB_BID_2018_MA_0125	Uganda Forest Department	1993	3	25	Semliki Forest National Park	0.8373	30.0929	EPSG:4326	Crocidura turba	Mammals	SORICIDAE	Crocidura	turba	Southern Woodland Musk Shrew
NBDB_BID_2018_MA_0126	HumanObservation	NBDB_BID_2018_MA_0126	Uganda Forest Department	1994	12	6	Rwenzori Mountains National Park	0.5629	29.9894	EPSG:4326	Myosorex blarina	Mammals	SORICIDAE	Myosorex	blarina	Ruwenzori Mouse-shrew
NBDB_BID_2018_MA_0127	HumanObservation	NBDB_BID_2018_MA_0127	Uganda Forest Department	1994	2	15	Rwenzori Mountains National Park	0.2461	29.9786	EPSG:4326	Myosorex blarina	Mammals	SORICIDAE	Myosorex	blarina	Ruwenzori Mouse-shrew
NBDB_BID_2018_MA_0128	HumanObservation	NBDB_BID_2018_MA_0128	Uganda Forest Department	1994	2	15	Rwenzori Mountains National Park	0.2461	29.9786	EPSG:4326	Myosorex blarina	Mammals	SORICIDAE	Myosorex	blarina	Ruwenzori Mouse-shrew
NBDB_BID_2018_MA_0129	HumanObservation	NBDB_BID_2018_MA_0129	Uganda Forest Department	1994	12	6	Rwenzori Mountains National Park	0.5629	29.9894	EPSG:4326	Myosorex blarina	Mammals	SORICIDAE	Myosorex	blarina	Ruwenzori Mouse-shrew
NBDB_BID_2018_MA_0130	HumanObservation	NBDB_BID_2018_MA_0130	Uganda Forest Department	1994	2	16	Rwenzori Mountains National Park	0.2461	29.9786	EPSG:4326	Paracrocidura maxima	Mammals	SORICIDAE	Paracrocidura	maxima	East African Montane Shrew
NBDB_BID_2018_MA_0131	HumanObservation	NBDB_BID_2018_MA_0131	Uganda Forest Department	1994	2	16	Rwenzori Mountains National Park	0.2461	29.9786	EPSG:4326	Paracrocidura maxima	Mammals	SORICIDAE	Paracrocidura	maxima	East African Montane Shrew
NBDB_BID_2018_MA_0132	HumanObservation	NBDB_BID_2018_MA_0132	Uganda Forest Department	1993	11	3	Kalinzu-Maramagambo Forest Reserve	-0.4774	30.074	EPSG:4326	Scutisorex somereni	Mammals	SORICIDAE	Scutisorex	somereni	Hero Shrew
NBDB_BID_2018_MA_0133	HumanObservation	NBDB_BID_2018_MA_0133	Uganda Forest Department	1994	3	25	Kasyoha-Kitomi Forest Reserve	-0.3928	30.2243	EPSG:4326	Scutisorex somereni	Mammals	SORICIDAE	Scutisorex	somereni	Hero Shrew
NBDB_BID_2018_MA_0134	HumanObservation	NBDB_BID_2018_MA_0134	Uganda Forest Department	1993	9	3	Kasyoha-Kitomi Forest Reserve	-0.3532	30.1244	EPSG:4326	Scutisorex somereni	Mammals	SORICIDAE	Scutisorex	somereni	Hero Shrew
NBDB_BID_2018_MA_0135	HumanObservation	NBDB_BID_2018_MA_0135	Uganda Forest Department	1994	3	22	Kasyoha-Kitomi Forest Reserve	-0.3829	30.2126	EPSG:4326	Scutisorex somereni	Mammals	SORICIDAE	Scutisorex	somereni	Hero Shrew
NBDB_BID_2018_MA_0136	HumanObservation	NBDB_BID_2018_MA_0136	Uganda Forest Department	1993	11	3	Kalinzu-Maramagambo Forest Reserve	-0.4774	30.074	EPSG:4326	Scutisorex somereni	Mammals	SORICIDAE	Scutisorex	somereni	Hero Shrew
NBDB_BID_2018_MA_0137	HumanObservation	NBDB_BID_2018_MA_0137	Uganda Forest Department	1993	11	4	Kalinzu-Maramagambo Forest Reserve	-0.4765	30.0731	EPSG:4326	Scutisorex somereni	Mammals	SORICIDAE	Scutisorex	somereni	Hero Shrew
NBDB_BID_2018_MA_0138	HumanObservation	NBDB_BID_2018_MA_0138	Uganda Forest Department	1993	11	17	Kalinzu-Maramagambo Forest Reserve	-0.3982	30.0407	EPSG:4326	Scutisorex somereni	Mammals	SORICIDAE	Scutisorex	somereni	Hero Shrew
NBDB_BID_2018_MA_0139	HumanObservation	NBDB_BID_2018_MA_0139	Uganda Forest Department	1993	4	20	Matiri Forest Reserve	0.5674	30.7939	EPSG:4326	Scutisorex somereni	Mammals	SORICIDAE	Scutisorex	somereni	Hero Shrew
NBDB_BID_2018_MA_0140	HumanObservation	NBDB_BID_2018_MA_0140	Uganda Forest Department	1993	4	15	Matiri Forest Reserve	0.5674	30.7939	EPSG:4326	Scutisorex somereni	Mammals	SORICIDAE	Scutisorex	somereni	Hero Shrew
NBDB_BID_2018_MA_0141	HumanObservation	NBDB_BID_2018_MA_0141	Uganda Forest Department	1993	9	14	Kasyoha-Kitomi Forest Reserve	-0.1615	30.2639	EPSG:4326	Scutisorex somereni	Mammals	SORICIDAE	Scutisorex	somereni	Hero Shrew
NBDB_BID_2018_MA_0142	HumanObservation	NBDB_BID_2018_MA_0142	Uganda Forest Department	1993	4	20	Kitechura Forest Reserve	0.7249	30.8758	EPSG:4326	Suncus infinitesimus	Mammals	SORICIDAE	Suncus	infinitesimus	Least Dwarf Shrew
NBDB_BID_2018_MA_0143	HumanObservation	NBDB_BID_2018_MA_0143	Uganda Forest Department	1993	3	30	Semliki Forest National Park	0.8418	30.092	EPSG:4326	Suncus infinitesimus	Mammals	SORICIDAE	Suncus	infinitesimus	Least Dwarf Shrew
NBDB_BID_2018_MA_0144	HumanObservation	NBDB_BID_2018_MA_0144	Uganda Forest Department	1993	9	15	Kasyoha-Kitomi Forest Reserve	-0.1588	30.2648	EPSG:4326	Suncus infinitesimus	Mammals	SORICIDAE	Suncus	infinitesimus	Least Dwarf Shrew
NBDB_BID_2018_MA_0145	HumanObservation	NBDB_BID_2018_MA_0145	Uganda Forest Department	1993	4	15	Matiri Forest Reserve	0.5674	30.7939	EPSG:4326	Sylvisorex granti	Mammals	SORICIDAE	Sylvisorex	granti	Least Long-tailed Forest Shrew
NBDB_BID_2018_MA_0146	HumanObservation	NBDB_BID_2018_MA_0146	Uganda Forest Department	1993	9	7	Kasyoha-Kitomi Forest Reserve	-0.7096	30.1577	EPSG:4326	Sylvisorex granti	Mammals	SORICIDAE	Sylvisorex	granti	Least Long-tailed Forest Shrew
NBDB_BID_2018_MA_0147	HumanObservation	NBDB_BID_2018_MA_0147	Uganda Forest Department	1993	4	19	Matiri Forest Reserve	0.5674	30.7939	EPSG:4326	Sylvisorex granti	Mammals	SORICIDAE	Sylvisorex	granti	Least Long-tailed Forest Shrew
NBDB_BID_2018_MA_0148	HumanObservation	NBDB_BID_2018_MA_0148	Uganda Forest Department	1993	4	20	Kitechura Forest Reserve	0.7249	30.8758	EPSG:4326	Sylvisorex granti	Mammals	SORICIDAE	Sylvisorex	granti	Least Long-tailed Forest Shrew
NBDB_BID_2018_MA_0149	HumanObservation	NBDB_BID_2018_MA_0149	Uganda Forest Department	1993	4	19	Kitechura Forest Reserve	0.7249	30.8758	EPSG:4326	Sylvisorex granti	Mammals	SORICIDAE	Sylvisorex	granti	Least Long-tailed Forest Shrew
NBDB_BID_2018_MA_0150	HumanObservation	NBDB_BID_2018_MA_0150	Uganda Forest Department	1994	7	20	Bugoma Forest Reserve	1.2945	31.0882	EPSG:4326	Sylvisorex johnstoni	Mammals	SORICIDAE	Sylvisorex	johnstoni	Pygmy Forest Shrew
NBDB_BID_2018_MA_0151	HumanObservation	NBDB_BID_2018_MA_0151	Uganda Forest Department	1994	7	29	Bugoma Forest Reserve	1.1109	30.8101	EPSG:4326	Sylvisorex johnstoni	Mammals	SORICIDAE	Sylvisorex	johnstoni	Pygmy Forest Shrew
NBDB_BID_2018_MA_0152	HumanObservation	NBDB_BID_2018_MA_0152	Uganda Forest Department	1993	3	26	Semliki Forest National Park	0.8373	30.0929	EPSG:4326	Sylvisorex johnstoni	Mammals	SORICIDAE	Sylvisorex	johnstoni	Pygmy Forest Shrew
NBDB_BID_2018_MA_0153	HumanObservation	NBDB_BID_2018_MA_0153	Uganda Forest Department	1994	7	19	Bugoma Forest Reserve	1.2945	31.0882	EPSG:4326	Sylvisorex johnstoni	Mammals	SORICIDAE	Sylvisorex	johnstoni	Pygmy Forest Shrew
NBDB_BID_2018_MA_0154	HumanObservation	NBDB_BID_2018_MA_0154	Uganda Forest Department	1994	8	2	Bugoma Forest Reserve	1.1325	30.9676	EPSG:4326	Sylvisorex johnstoni	Mammals	SORICIDAE	Sylvisorex	johnstoni	Pygmy Forest Shrew
NBDB_BID_2018_MA_0155	HumanObservation	NBDB_BID_2018_MA_0155	Uganda Forest Department	1994	9	13	Kibale Forest National Park	0.4423	30.4772	EPSG:4326	Sylvisorex johnstoni	Mammals	SORICIDAE	Sylvisorex	johnstoni	Pygmy Forest Shrew
NBDB_BID_2018_MA_0156	HumanObservation	NBDB_BID_2018_MA_0156	Uganda Forest Department	1994	9	14	Kibale Forest National Park	0.4423	30.4772	EPSG:4326	Sylvisorex johnstoni	Mammals	SORICIDAE	Sylvisorex	johnstoni	Pygmy Forest Shrew
NBDB_BID_2018_MA_0157	HumanObservation	NBDB_BID_2018_MA_0157	Uganda Forest Department	1994	8	5	Bugoma Forest Reserve	1.1325	30.9676	EPSG:4326	Sylvisorex johnstoni	Mammals	SORICIDAE	Sylvisorex	johnstoni	Pygmy Forest Shrew
NBDB_BID_2018_MA_0158	HumanObservation	NBDB_BID_2018_MA_0158	Uganda Forest Department	1993	5	20	Kibale Forest National Park	0.5404	30.3998	EPSG:4326	Sylvisorex johnstoni	Mammals	SORICIDAE	Sylvisorex	johnstoni	Pygmy Forest Shrew
NBDB_BID_2018_MA_0159	HumanObservation	NBDB_BID_2018_MA_0159	Uganda Forest Department	1994	8	3	Bugoma Forest Reserve	1.1325	30.9676	EPSG:4326	Sylvisorex johnstoni	Mammals	SORICIDAE	Sylvisorex	johnstoni	Pygmy Forest Shrew
NBDB_BID_2018_MA_0160	HumanObservation	NBDB_BID_2018_MA_0160	Uganda Forest Department	1993	3	27	Semliki Forest National Park	0.8418	30.092	EPSG:4326	Sylvisorex johnstoni	Mammals	SORICIDAE	Sylvisorex	johnstoni	Pygmy Forest Shrew
NBDB_BID_2018_MA_0161	HumanObservation	NBDB_BID_2018_MA_0161	Uganda Forest Department	1993	4	21	Kitechura Forest Reserve	0.7249	30.8758	EPSG:4326	Sylvisorex johnstoni	Mammals	SORICIDAE	Sylvisorex	johnstoni	Pygmy Forest Shrew
NBDB_BID_2018_MA_0162	HumanObservation	NBDB_BID_2018_MA_0162	Uganda Forest Department	1993	4	20	Kitechura Forest Reserve	0.7249	30.8758	EPSG:4326	Sylvisorex johnstoni	Mammals	SORICIDAE	Sylvisorex	johnstoni	Pygmy Forest Shrew
NBDB_BID_2018_MA_0163	HumanObservation	NBDB_BID_2018_MA_0163	Uganda Forest Department	1993	4	21	Kitechura Forest Reserve	0.7249	30.8758	EPSG:4326	Sylvisorex johnstoni	Mammals	SORICIDAE	Sylvisorex	johnstoni	Pygmy Forest Shrew
NBDB_BID_2018_MA_0164	HumanObservation	NBDB_BID_2018_MA_0164	Uganda Forest Department	1994	7	14	Bugoma Forest Reserve	1.2918	31.0027	EPSG:4326	Sylvisorex johnstoni	Mammals	SORICIDAE	Sylvisorex	johnstoni	Pygmy Forest Shrew
NBDB_BID_2018_MA_0165	HumanObservation	NBDB_BID_2018_MA_0165	Uganda Forest Department	1994	8	2	Bugoma Forest Reserve	1.1289	30.9595	EPSG:4326	Sylvisorex johnstoni	Mammals	SORICIDAE	Sylvisorex	johnstoni	Pygmy Forest Shrew
NBDB_BID_2018_MA_0166	HumanObservation	NBDB_BID_2018_MA_0166	Uganda Forest Department	1994	7	19	Bugoma Forest Reserve	1.2918	31.0792	EPSG:4326	Sylvisorex johnstoni	Mammals	SORICIDAE	Sylvisorex	johnstoni	Pygmy Forest Shrew
NBDB_BID_2018_MA_0167	HumanObservation	NBDB_BID_2018_MA_0167	Uganda Forest Department	1993	7	8	Kagombe Forest Reserve	0.8715	30.7318	EPSG:4326	Sylvisorex johnstoni	Mammals	SORICIDAE	Sylvisorex	johnstoni	Pygmy Forest Shrew
NBDB_BID_2018_MA_0168	HumanObservation	NBDB_BID_2018_MA_0168	Uganda Forest Department	1993	5	27	Kibale Forest National Park	0.5476	30.4952	EPSG:4326	Sylvisorex johnstoni	Mammals	SORICIDAE	Sylvisorex	johnstoni	Pygmy Forest Shrew
NBDB_BID_2018_MA_0169	HumanObservation	NBDB_BID_2018_MA_0169	Uganda Forest Department	1993	4	16	Kitechura Forest Reserve	0.7249	30.8758	EPSG:4326	Sylvisorex johnstoni	Mammals	SORICIDAE	Sylvisorex	johnstoni	Pygmy Forest Shrew
NBDB_BID_2018_MA_0170	HumanObservation	NBDB_BID_2018_MA_0170	Uganda Forest Department	1993	5	20	Kibale Forest National Park	0.5404	30.3998	EPSG:4326	Sylvisorex johnstoni	Mammals	SORICIDAE	Sylvisorex	johnstoni	Pygmy Forest Shrew
NBDB_BID_2018_MA_0171	HumanObservation	NBDB_BID_2018_MA_0171	Uganda Forest Department	1994	12	10	Rwenzori Mountains National Park	0.5629	29.9894	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0172	HumanObservation	NBDB_BID_2018_MA_0172	Uganda Forest Department	1994	11	29	Rwenzori Mountains National Park	0.3595	29.9822	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0173	HumanObservation	NBDB_BID_2018_MA_0173	Uganda Forest Department	1994	11	29	Rwenzori Mountains National Park	0.3595	29.9822	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0174	HumanObservation	NBDB_BID_2018_MA_0174	Uganda Forest Department	1994	12	7	Rwenzori Mountains National Park	0.5638	29.9876	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0175	HumanObservation	NBDB_BID_2018_MA_0175	Uganda Forest Department	1994	12	7	Rwenzori Mountains National Park	0.5638	29.9876	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0176	HumanObservation	NBDB_BID_2018_MA_0176	Uganda Forest Department	1994	11	29	Rwenzori Mountains National Park	0.3595	29.9822	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0177	HumanObservation	NBDB_BID_2018_MA_0177	Uganda Forest Department	1994	12	6	Rwenzori Mountains National Park	0.5629	29.9894	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0178	HumanObservation	NBDB_BID_2018_MA_0178	Uganda Forest Department	1994	11	27	Rwenzori Mountains National Park	0.3595	29.9822	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0179	HumanObservation	NBDB_BID_2018_MA_0179	Uganda Forest Department	1994	11	29	Rwenzori Mountains National Park	0.3595	29.9822	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0180	HumanObservation	NBDB_BID_2018_MA_0180	Uganda Forest Department	1994	11	27	Rwenzori Mountains National Park	0.3595	29.9822	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0181	HumanObservation	NBDB_BID_2018_MA_0181	Uganda Forest Department	1994	11	27	Rwenzori Mountains National Park	0.3595	29.9822	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0182	HumanObservation	NBDB_BID_2018_MA_0182	Uganda Forest Department	1994	11	27	Rwenzori Mountains National Park	0.3595	29.9822	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0183	HumanObservation	NBDB_BID_2018_MA_0183	Uganda Forest Department	1994	11	27	Rwenzori Mountains National Park	0.3595	29.9822	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0184	HumanObservation	NBDB_BID_2018_MA_0184	Uganda Forest Department	1994	12	6	Rwenzori Mountains National Park	0.5629	29.9894	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0185	HumanObservation	NBDB_BID_2018_MA_0185	Uganda Forest Department	1994	11	27	Rwenzori Mountains National Park	0.3595	29.9822	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0186	HumanObservation	NBDB_BID_2018_MA_0186	Uganda Forest Department	1994	12	6	Rwenzori Mountains National Park	0.5629	29.9894	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0187	HumanObservation	NBDB_BID_2018_MA_0187	Uganda Forest Department	1994	2	11	Rwenzori Mountains National Park	0.6556	30.1343	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0188	HumanObservation	NBDB_BID_2018_MA_0188	Uganda Forest Department	1994	2	11	Rwenzori Mountains National Park	0.6556	30.1343	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0189	HumanObservation	NBDB_BID_2018_MA_0189	Uganda Forest Department	1994	2	10	Rwenzori Mountains National Park	0.6556	30.1343	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0190	HumanObservation	NBDB_BID_2018_MA_0190	Uganda Forest Department	1994	2	10	Rwenzori Mountains National Park	0.6556	30.1343	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0191	HumanObservation	NBDB_BID_2018_MA_0191	Uganda Forest Department	1994	12	10	Rwenzori Mountains National Park	0.5629	29.9894	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0192	HumanObservation	NBDB_BID_2018_MA_0192	Uganda Forest Department	1994	2	9	Rwenzori Mountains National Park	0.6556	30.1343	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0193	HumanObservation	NBDB_BID_2018_MA_0193	Uganda Forest Department	1994	12	9	Rwenzori Mountains National Park	0.5629	29.9894	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0194	HumanObservation	NBDB_BID_2018_MA_0194	Uganda Forest Department	1994	12	9	Rwenzori Mountains National Park	0.5629	29.9894	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0195	HumanObservation	NBDB_BID_2018_MA_0195	Uganda Forest Department	1994	12	8	Rwenzori Mountains National Park	0.5629	29.9894	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
NBDB_BID_2018_MA_0196	HumanObservation	NBDB_BID_2018_MA_0196	Uganda Forest Department	1994	12	6	Rwenzori Mountains National Park	0.5629	29.9894	EPSG:4326	Sylvisorex lunaris	Mammals	SORICIDAE	Sylvisorex	lunaris	Long-tailed Forest Shrew
